Date,Close
2023-08-25 00:00:00-04:00,90.1559066772461
2023-08-28 00:00:00-04:00,90.1755599975586
2023-08-29 00:00:00-04:00,90.16574096679688
2023-08-30 00:00:00-04:00,90.18537902832031
2023-08-31 00:00:00-04:00,90.24432373046875
2023-09-01 00:00:00-04:00,90.2591323852539
2023-09-05 00:00:00-04:00,90.27886199951172
2023-09-06 00:00:00-04:00,90.27886199951172
2023-09-07 00:00:00-04:00,90.32820892333984
2023-09-08 00:00:00-04:00,90.33807373046875
2023-09-11 00:00:00-04:00,90.33807373046875
2023-09-12 00:00:00-04:00,90.36768341064453
2023-09-13 00:00:00-04:00,90.3775405883789
2023-09-14 00:00:00-04:00,90.40715026855469
2023-09-15 00:00:00-04:00,90.4268798828125
2023-09-18 00:00:00-04:00,90.4367446899414
2023-09-19 00:00:00-04:00,90.44661712646484
2023-09-20 00:00:00-04:00,90.45648193359375
2023-09-21 00:00:00-04:00,90.50582122802734
2023-09-22 00:00:00-04:00,90.51569366455078
2023-09-25 00:00:00-04:00,90.52555084228516
2023-09-26 00:00:00-04:00,90.5354232788086
2023-09-27 00:00:00-04:00,90.56502532958984
2023-09-28 00:00:00-04:00,90.5946273803711
2023-09-29 00:00:00-04:00,90.60449981689453
2023-10-02 00:00:00-04:00,90.61837005615234
2023-10-03 00:00:00-04:00,90.63818359375
2023-10-04 00:00:00-04:00,90.64810180664062
2023-10-05 00:00:00-04:00,90.70755767822266
2023-10-06 00:00:00-04:00,90.70755767822266
2023-10-09 00:00:00-04:00,90.71747589111328
2023-10-10 00:00:00-04:00,90.71747589111328
2023-10-11 00:00:00-04:00,90.73728942871094
2023-10-12 00:00:00-04:00,90.77693176269531
2023-10-13 00:00:00-04:00,90.79676055908203
2023-10-16 00:00:00-04:00,90.8066635131836
2023-10-17 00:00:00-04:00,90.81657409667969
2023-10-18 00:00:00-04:00,90.82648468017578
2023-10-19 00:00:00-04:00,90.86612701416016
2023-10-20 00:00:00-04:00,90.88594055175781
2023-10-23 00:00:00-04:00,90.89585876464844
2023-10-24 00:00:00-04:00,90.90576934814453
2023-10-25 00:00:00-04:00,90.9156723022461
2023-10-26 00:00:00-04:00,90.95531463623047
2023-10-27 00:00:00-04:00,90.98504638671875
2023-10-30 00:00:00-04:00,90.99495697021484
2023-10-31 00:00:00-04:00,90.99495697021484
2023-11-01 00:00:00-04:00,91.0228271484375
2023-11-02 00:00:00-04:00,91.05268859863281
2023-11-03 00:00:00-04:00,91.0626449584961
2023-11-06 00:00:00-05:00,91.07259368896484
2023-11-07 00:00:00-05:00,91.0925064086914
2023-11-08 00:00:00-05:00,91.10245513916016
2023-11-09 00:00:00-05:00,91.15223693847656
2023-11-10 00:00:00-05:00,91.16219329833984
2023-11-13 00:00:00-05:00,91.1721420288086
2023-11-14 00:00:00-05:00,91.18209838867188
2023-11-15 00:00:00-05:00,91.20201110839844
2023-11-16 00:00:00-05:00,91.24182891845703
2023-11-17 00:00:00-05:00,91.26173400878906
2023-11-20 00:00:00-05:00,91.26173400878906
2023-11-21 00:00:00-05:00,91.29159545898438
2023-11-22 00:00:00-05:00,91.33141326904297
2023-11-24 00:00:00-05:00,91.34136962890625
2023-11-27 00:00:00-05:00,91.351318359375
2023-11-28 00:00:00-05:00,91.37123107910156
2023-11-29 00:00:00-05:00,91.38118743896484
2023-11-30 00:00:00-05:00,91.4209976196289
2023-12-01 00:00:00-05:00,91.44000244140625
2023-12-04 00:00:00-05:00,91.44000244140625
2023-12-05 00:00:00-05:00,91.45999908447266
2023-12-06 00:00:00-05:00,91.47000122070312
2023-12-07 00:00:00-05:00,91.51000213623047
2023-12-08 00:00:00-05:00,91.52999877929688
2023-12-11 00:00:00-05:00,91.55000305175781
